,income_50k
177475,0
76137,0
33257,0
111765,0
39700,0
128824,0
150864,0
10188,0
151848,0
52688,0
151093,0
11946,0
74261,0
155430,0
86151,0
153415,0
119531,0
77871,0
1080,0
103132,0
183516,0
198513,0
110258,0
126764,0
45631,0
26759,0
129828,0
93118,0
147277,1
28041,0
186579,0
126392,0
29760,0
174881,0
180911,0
45214,0
160115,0
20890,0
158286,0
149181,0
2237,0
83927,0
181830,1
11031,1
160542,0
157980,0
176915,0
184067,0
82226,0
142344,0
84090,0
168009,0
82003,0
74417,0
146390,0
149887,0
140788,0
42018,0
37770,0
129707,0
16203,0
98776,0
84040,0
191626,0
153393,1
129806,0
1490,0
181386,0
145619,0
50511,0
99581,0
183635,0
70026,0
116529,0
60842,0
98533,1
38601,0
82080,0
137512,0
102967,0
126127,0
185894,0
166699,0
38606,0
171731,0
162244,0
62493,0
47971,0
119238,0
25373,0
44087,0
146925,0
18921,0
69497,0
2020,1
36667,0
566,0
19686,0
17037,0
88400,0
149520,0
186157,0
100638,0
104038,0
183367,0
49758,0
114992,0
142220,0
3514,0
167652,0
136189,0
109315,0
165124,0
56970,0
57948,0
115093,0
111504,0
35451,1
89908,0
99374,0
6528,1
191139,0
27420,0
30103,0
91003,0
137119,0
71162,0
23177,0
124096,0
5533,0
18191,0
91776,0
128104,0
144769,0
87261,0
94681,0
78185,0
9824,0
44778,0
156043,0
115638,0
161626,0
62947,0
121276,0
69093,0
65038,0
5082,0
60744,1
178883,0
163014,0
197088,0
161571,0
123270,0
4582,0
56566,0
74930,0
139303,0
74067,0
180300,0
120134,0
112560,0
137430,0
183935,0
38490,0
42022,0
28957,0
98162,0
112441,0
155517,1
177378,0
20358,0
89721,0
56613,0
88366,0
148506,0
13604,0
87361,0
84047,0
125283,0
154713,0
958,0
85043,0
26576,0
40024,0
87953,0
117346,0
40810,1
154217,0
86704,0
159907,0
114081,0
62158,0
194975,0
168047,0
127583,1
138937,0
189005,0
131237,1
113433,0
126842,0
71178,0
126150,0
6332,0
175158,0
166514,0
1484,0
108481,0
77122,0
177983,0
18505,0
146467,0
27776,0
161274,0
147906,0
104752,1
78986,0
120606,0
16816,0
88648,0
51523,0
124233,0
132225,0
176019,0
17814,0
185454,1
14125,0
24093,0
88464,0
163747,0
109550,0
70289,0
117167,0
45100,0
108599,0
126417,0
73056,0
136997,0
111950,0
132422,0
73577,0
31884,1
109559,0
163471,0
101507,0
26737,0
50190,0
119211,0
161449,0
25462,1
83894,0
33748,0
112097,0
41135,0
174150,0
197817,0
32558,0
135587,1
32011,0
83731,0
20205,0
10093,0
182186,0
175020,0
52734,1
170891,0
126312,0
147696,0
83134,0
43323,0
63711,1
145165,0
59649,1
57596,0
131703,0
92972,0
41231,0
88649,0
150158,0
8291,0
70041,0
118261,1
171774,0
13844,0
61348,0
95263,1
34464,0
182661,0
41006,0
179182,0
78691,0
93037,0
147841,0
136957,0
162227,0
128452,0
102365,0
55762,0
61622,0
92631,0
110450,0
70359,0
27131,0
189265,0
21675,0
177091,0
53318,0
159783,0
162653,0
147512,0
159004,0
146361,0
162752,0
43088,1
119283,0
73575,0
77857,0
62009,0
58533,0
60565,0
66757,1
47012,0
126667,0
196506,0
3828,0
113553,1
23989,0
60789,0
20888,0
11812,0
24654,0
15356,0
69455,0
19573,0
147770,0
63651,0
92440,0
80712,0
59568,0
78455,0
10519,0
194820,0
51636,0
115035,0
184084,0
71119,0
6555,0
164815,0
59809,0
82408,0
189789,0
27150,0
107262,0
12821,0
66338,0
131670,0
115475,0
27125,0
5936,0
56067,0
7160,0
157661,0
129760,0
21830,0
170522,0
193645,0
123599,0
112032,0
164146,0
135784,0
75812,0
16333,1
189040,0
74630,0
55047,0
135777,0
3380,0
143195,0
22769,0
22180,0
113215,0
91754,0
189931,0
142368,0
43301,0
188270,0
102028,0
65447,1
188861,1
45226,0
154626,0
69475,0
162547,1
98427,1
193570,0
80474,0
35178,0
106845,0
90599,0
168543,0
175933,0
50441,0
51670,0
116634,0
48379,0
167536,0
40820,0
57277,0
20229,0
26901,0
87777,0
87247,0
156348,1
43949,0
77211,0
174954,0
73059,0
187135,0
79179,0
20768,0
91275,0
179241,0
80208,0
160235,1
62262,0
52869,0
138835,0
91684,0
147768,0
44605,0
56361,0
109845,0
13534,0
26003,0
157156,0
166490,0
43892,0
37837,0
156816,0
182221,0
158734,1
94888,0
162875,0
24441,0
87277,0
63823,0
141416,0
1218,0
64785,0
135211,1
97007,0
192495,0
111572,0
173996,0
93946,1
183525,0
156370,0
82187,0
196941,0
135816,0
194996,0
195138,0
161438,0
13252,1
50083,0
150017,0
67,0
32332,0
140960,0
13614,0
149631,0
100551,0
30246,0
106642,0
14221,0
34961,1
11528,0
6091,0
120845,0
77249,0
37984,0
108089,0
198287,0
169653,0
167068,0
134097,1
101791,0
87721,0
54308,0
168545,0
144060,0
160930,0
174785,0
178075,0
96752,0
177671,0
168133,1
162203,0
192178,0
52117,0
66842,0
64998,0
57917,0
14134,0
30535,0
156778,0
174409,0
100582,0
131799,0
186374,0
5047,0
97030,0
175320,0
106867,0
36997,0
136087,0
177748,0
155193,0
10460,0
82062,0
169004,0
179240,0
159007,0
57703,0
51727,0
172685,0
35327,0
166838,0
126726,0
1890,0
193898,0
58658,0
1455,0
52273,0
159519,1
18791,1
23906,0
40002,0
118894,0
78023,0
88712,0
197555,0
28977,0
159155,0
38043,0
90667,0
153018,0
183176,0
120934,0
121073,0
174218,0
57303,0
60321,0
191195,0
167933,0
189058,0
17486,0
131056,0
193819,0
99160,0
119403,0
133317,0
2435,0
24073,0
37239,0
75856,0
146609,0
62090,0
28562,0
112360,0
165721,1
59449,0
141767,0
188803,0
25369,0
145471,0
8812,0
105575,0
41356,0
139720,1
80864,0
132998,0
191877,0
38443,0
131123,0
86303,0
144395,0
124826,0
30032,0
100575,0
20686,0
31688,0
112611,0
63591,0
105622,0
56596,0
42216,0
113970,0
7365,0
164038,0
181415,0
109957,0
137115,0
64981,0
18079,1
29689,0
34646,0
105723,0
11043,0
141801,0
124628,0
80545,0
95951,0
124723,0
108033,0
11689,0
180387,0
101103,0
64562,0
109795,0
157751,0
99155,0
158601,0
148831,0
179098,0
68921,0
146815,0
146805,0
133843,0
98357,0
44987,0
149070,1
103208,0
136414,0
17420,0
58113,0
37392,0
44278,0
34954,0
195413,0
15108,0
106736,0
183577,0
162058,0
182227,0
1194,0
74591,0
195124,0
105619,0
139856,0
101657,0
187969,0
5553,0
67089,0
167881,0
56622,0
89934,0
86221,0
162152,0
89228,0
101180,0
187552,0
170809,0
82127,0
192244,0
19303,0
71274,0
100446,0
156182,0
144413,0
114765,0
114035,0
61208,0
44213,0
86586,0
95585,0
169461,0
41076,0
6175,0
53466,1
74391,1
174415,0
36669,0
94833,0
144356,0
126305,0
6048,0
138402,0
116209,0
94431,0
87597,0
187805,0
91505,0
49187,0
145133,0
118673,0
190780,0
107548,0
24247,0
259,0
145224,0
23270,1
120952,0
30035,1
85096,0
118405,0
31542,1
115550,0
198413,0
139547,0
114876,1
156389,0
20337,0
47961,0
105623,0
166025,0
62495,0
75451,0
28683,0
14649,0
3872,0
199382,0
101048,0
22830,0
196011,0
141940,0
150795,0
75524,0
109695,0
11592,0
13139,0
99944,0
79900,0
135027,0
180830,0
133729,0
20042,0
1823,0
90950,0
142892,0
27227,0
67957,0
141483,0
140479,0
89243,0
175209,1
28754,0
40150,0
5517,0
61396,0
6627,0
47006,0
187977,0
158031,0
166772,0
178497,0
100917,1
166902,0
152675,0
99564,0
70554,0
173480,0
159236,0
44873,0
149459,1
123936,0
1698,0
80513,0
125771,0
116499,0
29497,0
65010,0
176035,0
149899,1
21502,0
171111,0
52069,0
119715,0
62467,0
38381,0
101091,0
6421,0
156162,1
160509,0
156736,0
28025,0
131384,0
42983,0
57218,0
151543,0
147657,1
103579,0
89663,0
38163,0
77616,0
125768,0
152670,0
128677,0
129055,1
5038,0
19195,0
194204,0
106566,0
49872,0
45908,0
53232,0
66375,0
198110,0
9413,0
31724,0
30999,0
119512,0
74499,0
36689,0
188870,0
31192,0
156061,0
163851,0
87283,0
79852,0
153198,0
59666,0
186310,0
24821,0
142157,0
32102,0
152091,0
133117,0
78686,0
95384,0
162657,0
161135,1
166077,0
13075,0
913,0
131030,0
104769,0
2622,0
20244,1
190108,0
128401,0
167945,0
143749,0
187615,0
47598,0
90077,0
95000,0
42280,0
85410,0
21762,0
9524,0
167904,0
77873,0
136165,0
73017,0
81216,0
158374,0
161666,0
184586,0
35299,1
71370,0
111336,0
173894,0
38053,0
72895,0
193723,0
40275,0
123827,0
92741,1
84632,0
125581,0
106360,0
16650,0
81728,0
196747,0
73014,0
35921,0
98330,0
190127,0
197972,0
154464,0
71411,0
168292,0
34554,0
189422,0
62610,0
34903,0
15430,0
17370,0
187979,0
27786,0
174830,0
101086,0
155954,0
29199,0
113213,0
173604,0
87941,1
17074,0
198385,0
131444,0
85747,0
138188,0
189500,1
93268,0
136090,1
72573,0
38057,0
125477,0
32841,0
196752,0
96461,0
103125,0
187869,0
26497,0
42969,0
184199,0
2656,0
115740,0
165233,0
86228,0
86946,0
37549,0
71609,0
29385,0
5755,0
115405,0
27655,0
197658,0
127695,0
72719,0
86813,0
155400,0
105539,0
2576,0
44569,0
141936,0
185452,0
132863,0
142036,0
162219,0
193354,0
138051,0
4820,0
97672,0
184535,0
17850,0
50962,0
26042,0
10117,0
41488,0
183311,0
196004,0
24718,0
28389,0
70194,0
139589,0
147551,0
172940,0
11783,0
173967,1
31296,0
194360,0
193369,0
70713,0
118636,0
54439,0
90837,0
1096,0
19158,0
87648,0
42918,0
184233,0
184365,1
62259,0
108441,0
192926,0
135648,0
192258,0
52717,0
151832,0
191476,0
122714,0
175271,1
198764,0
125936,0
49570,0
113702,0
121424,0
53770,0
186960,0
7454,0
133708,0
82448,0
94639,0
44290,0
90585,0
51173,0
165127,0
76611,0
74921,0
77118,0
59514,0
43044,0
97187,0
93793,0
82126,0
96099,0
90145,0
47770,0
81341,0
1892,0
138241,0
107241,0
157810,0
48151,0
175733,0
95487,1
91249,1
20444,0
161825,0
10089,0
52408,0
68170,0
52614,0
164514,0
198658,0
49390,0
168770,0
51058,0
83896,0
164774,0
173550,1
39983,0
106540,0
139665,0
178593,0
172225,0
57161,0
189415,0
92592,0
183107,0
85417,0
81052,0
43617,0
181335,0
161297,0
21659,0
49248,0
78500,0
173682,0
72512,0
11613,0
111914,0
145691,0
197415,0
1604,0
21053,0
7410,0
181584,0
128000,0
147322,0
43499,0
109216,0
109850,0
120642,0
116988,0
26293,0
49386,0
843,0
22369,0
154815,0
57997,0
170648,0
128788,0
140014,0
147531,0
61095,0
36110,0
64658,0
180656,0
176810,0
114055,0
174506,0
120985,0
68603,0
128679,1
58022,0
115020,0
137861,0
27958,0
111708,0
66726,0
48441,0
122522,0
156026,0
105260,0
186648,0
31483,0
150875,0
44379,0
7231,0
14850,0
28884,0
191988,1
171848,0
103632,0
37856,0
39448,0
85165,0
81823,0
123035,0
13759,0
35929,0
192370,0
178154,0
72279,0
143082,0
29150,0
8317,0
193334,0
48524,0
57610,0
127404,0
16874,0
50222,0
68493,0
32789,0
88216,0
160251,0
194569,0
141456,0
165237,0
192558,0
19855,0
15047,0
86986,0
174314,0
16578,1
1209,0
147283,0
90693,0
14132,0
20997,0
183422,0
73590,0
81479,0
7801,0
102127,1
170161,0
195031,0
154549,0
127811,0
100912,0
132903,0
79643,0
150914,0
186034,0
89532,0
102852,0
41461,0
93625,0
164484,0
144462,0
105497,0
53612,0
121465,0
177597,0
72143,0
96318,0
93536,1
116099,0
168796,0
26623,0
76941,0
108752,0
139101,0
149590,0
49330,1
64722,0
113468,0
93838,0
13321,0
128248,0
187485,0
175775,0
162610,0
18478,0
45917,0
156836,1
111610,0
136353,0
122382,0
159842,0
98052,0
88869,0
65286,0
184360,0
20742,0
122681,0
181334,0
10172,0
48814,0
39889,0
148510,0
122604,0
185900,0
98838,0
147130,0
47868,0
107589,0
168288,0
155438,0
187734,1
14440,0
160747,0
116082,0
13559,0
42229,0
49258,0
123385,0
70629,0
141089,0
107544,0
187438,0
71577,0
58840,0
175753,0
176541,0
65292,0
36350,0
135055,0
173830,1
98617,0
80419,0
176073,0
88443,0
195808,0
93540,0
145882,0
63385,1
146532,0
183670,0
106969,0
132133,0
143702,0
171536,0
4458,0
170850,0
12757,1
128543,0
123828,0
141011,0
69414,0
177398,0
23096,0
56719,0
153965,0
40346,0
15569,0
111330,1
97421,0
65675,0
86341,0
89104,0
24678,1
175001,0
53498,0
188989,0
122779,0
187404,0
62718,0
139017,0
18707,0
69924,0
108384,0
37170,0
128651,0
191485,0
104080,0
197548,0
163737,0
107679,1
161140,0
161555,0
149071,0
179713,0
194884,0
184028,0
102755,1
138438,0
191313,0
198890,0
60385,0
47795,0
20075,0
158522,0
57905,0
178141,0
171049,0
120543,0
51533,0
114022,0
112376,0
93911,0
69978,0
183150,0
54085,0
86833,0
58711,0
119685,0
13805,0
8907,0
191331,1
27523,0
125567,0
89989,0
134978,1
36365,0
49790,0
94957,0
157430,0
159075,0
74752,0
14991,0
150031,0
194126,0
44832,0
144265,0
52664,0
103065,0
191288,0
171522,1
88111,0
163406,0
22918,0
184601,1
11117,0
144347,0
132358,0
24058,0
157843,0
81516,0
33265,0
156857,0
81587,1
111343,0
52768,0
39592,1
118597,0
74236,0
11678,0
186323,0
38162,0
59292,0
76393,0
96695,0
66311,0
27828,0
13654,0
22950,0
10635,0
43687,0
14083,0
108495,0
52925,0
23625,0
45915,0
50681,0
75027,0
144900,0
40580,0
66501,0
147178,0
197341,0
124012,0
35206,0
119241,0
71110,0
60940,0
29964,0
12234,0
113715,0
155666,0
103877,0
78079,0
86711,0
99687,0
73609,0
138135,0
167354,0
89709,0
146450,0
172335,0
145856,0
56889,0
70164,0
161616,0
103761,0
84964,0
181818,0
56147,0
98805,0
150090,0
159302,0
134939,0
114403,0
103522,0
66953,0
121651,0
63694,0
198305,0
149284,0
24714,0
168616,0
56323,0
187949,0
14210,0
27745,0
121980,0
195315,0
51902,1
3075,0
17478,0
170958,0
58958,0
120192,0
7491,0
151523,0
1302,0
61052,0
188125,0
117337,0
95659,0
190287,1
123124,1
61020,0
124189,0
73872,0
146820,0
28134,0
33036,0
13951,1
65740,1
150367,0
29557,0
131808,0
62800,0
80069,0
82749,0
188726,0
64096,0
99522,0
89267,0
111544,0
84233,0
169012,0
106353,0
2791,0
55187,0
100249,0
101467,0
115509,0
39025,0
124535,0
108726,0
163248,0
78594,0
173116,0
163147,0
116339,0
125446,0
140184,0
64454,0
166115,0
113302,0
27841,0
127503,0
84326,0
147341,0
133131,0
97623,0
48218,0
29327,0
46510,0
16831,1
95165,1
106316,0
149317,0
185146,0
117436,0
130080,0
68414,0
2666,0
70921,1
7678,0
11727,0
167268,1
28782,0
103128,0
54171,0
140498,0
45813,0
21637,0
139058,0
63548,0
198458,0
196876,0
71366,0
76154,0
115831,0
111925,0
77888,0
24340,0
133606,0
29028,0
25620,0
181356,0
96879,0
192000,0
858,0
179324,0
147432,0
6951,0
8465,0
31091,0
140238,0
156643,1
61534,0
15872,0
83794,1
158953,1
103664,0
93470,0
2293,0
138310,0
136838,0
132091,0
62637,0
59222,0
166924,0
54676,0
83432,0
6108,0
35048,0
87689,0
60869,0
142869,0
180557,0
179485,0
141477,0
160964,0
52169,0
183697,0
151313,0
65338,1
162414,0
131461,0
141428,0
58654,0
50964,1
28616,0
91087,0
121985,0
19137,0
3741,1
125751,0
99416,0
164992,0
82237,0
82740,0
146061,1
154890,0
167262,0
43168,0
55293,0
116458,0
98861,0
127207,0
189601,0
88761,0
72722,0
45815,0
72166,0
83459,0
198678,0
128717,0
106822,0
7085,0
134562,0
135125,0
72031,0
73144,0
153347,0
128200,0
62988,0
156224,0
16509,0
40045,0
154845,0
51366,1
132585,0
51775,0
77808,0
182946,0
116580,0
161513,0
185105,0
27093,0
177369,0
152134,0
152,0
125019,0
165012,0
43560,0
4956,0
143091,0
21712,0
127273,0
43578,1
145701,0
97243,0
113229,0
10367,0
196096,0
157312,0
65371,0
159265,0
41745,0
8790,0
81682,0
122755,0
14087,0
53758,0
44549,0
20185,0
103608,0
82579,0
130224,1
195492,0
4775,0
180626,0
106929,0
96430,0
151556,0
9795,0
106401,0
132174,0
123919,0
163490,0
27663,0
40846,0
116305,0
118193,0
82554,0
32923,0
81206,0
131115,0
57266,0
42378,0
149568,0
118313,0
63919,0
26687,0
110780,0
70725,0
91863,0
50654,0
199150,0
158071,0
67249,0
51998,0
43606,0
108485,0
177339,1
40569,0
192079,0
108627,0
156941,0
131034,0
6898,0
177174,0
23449,0
8547,0
23939,0
23243,0
4485,0
101688,0
16933,0
182459,0
160623,0
128691,0
64428,0
107152,0
143134,0
149223,1
180548,0
78081,0
45946,0
42774,0
23038,0
18435,0
34350,0
130896,0
155045,0
194098,0
59729,0
197231,0
105631,0
134043,0
162344,0
3388,0
65036,0
38885,0
169508,0
4492,0
148354,0
8968,1
192749,0
137858,1
90364,0
123217,0
83046,0
159932,0
43353,0
47076,0
147773,0
28349,0
76076,0
87011,0
186714,0
13097,1
177142,0
23103,0
128711,1
2826,0
118660,0
183158,0
7226,0
3039,0
156446,0
105845,0
51141,0
186804,0
17337,0
71130,0
118473,0
72160,0
116876,0
10143,0
196169,0
112706,1
30782,0
112427,0
49155,0
107310,0
162733,0
13481,0
29314,0
19932,0
95544,0
138615,0
172294,0
49376,0
100375,0
58898,0
53559,0
79542,0
64092,0
48204,0
167112,0
130296,0
162457,0
64305,0
192293,0
81850,0
123824,0
165158,0
85079,0
81203,0
91302,0
80553,0
183252,1
148962,0
85,0
166155,0
185116,0
103743,0
53230,0
92997,0
140109,0
25857,0
129104,0
172743,0
63345,0
110118,0
165294,0
141,0
148937,0
107969,0
110573,0
151489,0
84126,0
47259,0
109171,0
14316,0
23441,0
192546,0
37455,0
3161,1
33633,0
110466,0
117785,0
134444,0
184444,0
157319,0
161755,0
67052,0
197130,0
11056,0
120975,0
161921,0
61340,0
110968,0
22672,0
109155,0
22904,0
137953,1
48631,0
52360,0
8461,0
44892,0
47870,0
48029,0
74994,0
171889,0
111449,0
100252,0
76008,0
99881,0
84710,0
138871,0
111468,0
147299,0
37779,0
183886,0
75964,0
26940,0
136680,0
96936,0
70688,0
165774,0
106019,0
164524,0
102465,0
16607,0
165915,1
81663,0
53876,0
62313,0
26051,0
163280,0
150705,0
13191,0
9373,0
42630,0
98100,0
181878,0
180536,1
17381,0
12560,0
26721,0
91048,0
130229,0
94941,0
116443,0
132078,0
111020,1
104158,0
150847,0
136120,0
121792,0
184054,0
151667,0
128619,0
68702,0
148125,0
40639,0
156925,0
80186,0
138152,0
5924,0
13485,0
143335,0
76773,0
179412,0
174835,0
147712,0
2434,0
47218,0
116189,1
73603,0
166193,0
46079,0
51471,0
72127,1
156855,0
160757,1
71283,0
160357,0
6526,0
51255,0
64661,0
117048,0
40272,0
77108,0
163424,0
156661,0
8339,0
188550,0
140355,0
100854,0
2523,0
108644,0
113310,0
160352,0
94445,0
177842,0
189399,0
53668,0
48108,1
161069,0
78700,0
134406,0
33612,0
119521,0
94509,1
176280,0
9045,0
169809,0
107366,0
165178,0
81591,0
67536,1
25633,0
147456,0
42770,0
178646,0
169365,0
192576,0
186298,0
184243,1
113365,1
166776,0
142504,0
187717,1
198088,0
29723,0
84042,1
87781,1
106317,1
51927,0
178945,1
53846,0
114095,0
83151,0
87943,0
96661,0
146011,0
8416,0
197793,0
142713,0
189722,0
181531,0
119158,0
19510,0
125174,0
176714,0
81091,0
100894,0
180771,0
85655,0
122719,0
77140,0
15937,0
122182,0
173,0
163738,0
162120,0
19696,0
169984,0
22920,0
143219,0
25892,0
10078,0
26895,0
190706,0
100683,0
193675,0
40748,0
181245,0
184624,0
138374,0
102383,0
134136,0
19368,0
27261,0
12728,0
123573,0
106605,0
88063,1
94079,0
89146,0
43609,0
7658,0
90613,0
137655,0
15169,0
178781,0
92276,0
414,0
138087,1
182179,0
191644,0
110877,0
63465,0
55325,1
53476,0
161171,0
172904,0
88247,0
31306,0
84669,0
157959,0
72556,0
190714,0
61085,0
181296,0
65584,0
170834,0
184875,0
133504,0
111644,0
108804,0
140890,0
30577,1
18885,0
18497,0
7604,0
159748,0
56248,0
48007,0
149693,0
18971,0
170488,0
81513,0
17589,0
96819,0
61439,0
135373,0
14797,0
101312,0
17061,0
184029,0
103722,0
142923,0
72034,0
18296,0
105719,0
82768,0
190261,0
152630,0
86141,0
81156,0
82391,0
74804,0
98263,0
145677,0
143185,0
169229,0
71124,0
15332,0
20237,0
26184,0
61599,0
37720,0
64065,0
21597,0
106392,0
51074,0
6230,0
6282,1
17385,0
38482,0
78538,0
94446,0
77858,0
192084,0
88399,0
36204,0
39387,0
180889,0
39323,0
13703,0
27881,0
78131,0
81999,0
23853,1
104181,0
53328,0
194208,1
100680,0
77325,0
140895,0
40440,0
155232,0
3911,0
140771,0
151712,0
187107,0
18612,0
152011,1
109740,0
175862,0
94330,0
41056,0
103108,0
142392,0
81152,0
45408,0
158283,0
186404,1
10411,0
145282,0
16737,0
8137,0
35564,1
149702,0
87097,0
168927,1
149075,0
180865,0
14662,0
165717,0
116600,0
153504,0
150005,0
151771,0
49406,0
95483,0
18352,0
85248,0
128894,0
122538,0
47791,0
49135,0
123636,0
2895,0
118616,0
151037,0
174539,0
127015,0
20323,0
1324,0
93733,0
39426,0
62402,0
84165,0
131351,0
76551,0
121047,0
104543,0
121269,0
84064,0
100057,0
14443,0
100362,0
79790,1
18972,0
67682,0
130060,0
6252,0
29018,0
70207,0
15835,0
66320,0
121852,0
135983,0
50148,0
139285,0
146457,1
16752,0
89195,0
26185,1
20391,0
183587,0
127228,0
25668,0
43226,0
31659,0
13808,0
168380,0
95153,0
184630,0
152853,1
39182,0
13167,0
159930,0
48956,0
109661,0
84896,0
126781,0
18169,0
37698,0
11497,0
12756,0
71098,0
134421,0
125949,0
5293,0
190553,1
20067,1
187824,0
193239,0
54257,0
39514,0
158596,0
36958,0
16512,0
45431,0
64853,0
164933,0
157457,0
35347,0
24881,0
85587,0
104941,0
54161,0
109181,0
43699,0
90471,0
47603,0
2191,0
51460,0
22576,0
52441,0
92735,0
39985,0
100387,0
150965,0
34342,0
52289,0
51571,0
39486,0
57156,0
103795,0
60653,0
169799,0
53424,0
21575,0
59411,0
188252,0
78655,1
191622,0
29107,0
47027,0
132399,0
146004,0
32105,0
41891,0
138060,0
81833,0
74119,0
138490,0
138162,0
119324,0
155913,0
39047,0
170683,0
14437,0
27899,0
87296,0
1179,0
140226,0
18598,0
51442,0
138256,0
53757,0
30706,0
195255,0
61454,0
35971,0
155651,0
150992,0
63158,0
179219,0
60125,0
15663,0
128806,1
117056,1
135217,0
83180,0
123151,0
12648,1
43507,0
104215,0
197305,0
122753,0
164998,0
81859,0
55108,0
83075,0
74578,0
56367,0
79223,0
174931,0
134769,0
119561,0
184134,0
175249,0
53849,0
107368,0
32032,0
156904,0
1758,0
46857,0
124511,0
56233,0
54421,1
175240,0
186490,0
184851,1
1957,0
198922,0
30288,0
158300,0
173203,1
142694,0
51667,0
68533,0
75660,0
147640,0
38881,0
77411,0
90217,0
115052,0
144261,0
180507,0
118076,0
97241,0
101676,0
124494,0
76790,0
16520,0
56237,0
82497,0
172800,0
185648,0
131541,0
78922,0
96003,0
10708,0
40007,0
71566,0
104594,0
22381,0
194519,0
187733,0
167173,0
103118,1
38097,0
25793,1
48558,0
82806,1
12473,0
93823,0
60743,0
97439,0
165366,0
66228,0
35580,0
45311,0
79293,0
36516,0
60726,0
117723,0
80440,0
54505,0
101287,0
60485,0
89550,0
138206,0
162268,0
110498,0
74494,0
87739,0
138859,0
19198,0
152970,0
55860,0
140941,0
46721,0
87316,0
54903,0
58457,0
40886,0
40240,0
59567,1
82655,0
166831,0
73260,0
67569,0
148598,0
41610,0
32770,0
6236,1
192099,0
92875,0
55620,0
188608,0
178643,0
45546,0
196327,0
198087,0
124004,0
182571,0
125150,1
59184,0
87000,0
191527,0
91326,0
21583,0
96715,0
29207,0
196972,0
170995,0
3250,0
160834,0
115967,0
156258,0
135644,0
8481,0
65472,0
199067,0
51001,0
39866,0
53359,0
172878,0
189386,0
137746,0
48864,0
127133,0
53533,0
128892,1
33088,0
46482,0
34200,0
58987,0
100114,0
191777,0
26559,0
134320,0
84449,0
2446,0
76560,0
106508,0
175887,0
146670,0
96150,0
165043,0
98974,0
127095,0
122149,0
816,0
158047,0
88552,0
67634,0
184458,0
109859,0
70614,0
63348,0
160066,0
16029,0
143607,0
33170,0
101887,0
79941,0
27930,0
151624,1
122590,0
132497,0
84273,1
70703,0
146406,1
94315,1
128870,0
16184,0
23986,0
52143,0
85786,0
195586,0
195296,0
65446,0
93976,0
168,0
171988,0
141324,0
172080,0
132047,0
30474,0
58801,0
143290,0
166475,0
155255,0
54857,0
87014,0
118256,0
162970,0
25596,1
20924,0
44261,0
193856,0
158797,0
97392,0
101406,0
16645,0
9952,0
133382,0
49443,0
85210,0
121803,0
104059,0
141184,0
100833,1
149224,0
180860,0
43637,0
54081,0
148540,0
52996,0
72080,0
99464,1
